"Time","vo_sen:Measured voltage"
0.0001638,2.4656185236423318
0.0001639,2.4687766333471766
0.000164,2.4719950591936852
0.0001641,2.4752707655135113
0.00016419999999999998,2.4786009284747967
0.00016429999999999998,2.4819829213804767
0.00016439999999999998,2.4854143007847243
0.00016449999999999999,2.4888927936363738
0.00016459999999999999,2.4924162854071676
0.00016469999999999999,2.4959662428335241
0.00016479999999999999,2.4994410406424694
0.0001649,2.5028625270425655
0.000165,2.5062337785968323
0.0001651,2.5095576561752138
0.0001652,2.5128368200354463
0.00016529999999999998,2.5160737439477039
0.00016539999999999998,2.5192707282679958
0.00016549999999999998,2.5224299120185072
0.00016559999999999999,2.5255532842635353
0.00016569999999999999,2.5286426946091414
0.00016579999999999999,2.5316998629342304
0.00016589999999999999,2.5347263885094029
0.000166,2.5377237585054941
0.0001661,2.5406933557447529
0.0001662,2.543636466121721
0.0001663,2.5465542853164238
0.00016639999999999998,2.5494479251714042
0.00016649999999999998,2.5523184195443411
0.00016659999999999998,2.5551667297394793
0.00016669999999999999,2.5579937496749774
0.00016679999999999999,2.56080031058492
0.00016689999999999999,2.5635871853184184
0.00016699999999999999,2.5663550925727296
0.0001671,2.5691047006071743
0.0001672,2.5718366307785954
0.0001673,2.5745514608923035
0.0001674,2.5773175219313749
0.00016750000000000001,2.5801785142911502
0.00016759999999999998,2.5831153223275813
0.00016769999999999998,2.5861238311834751
0.00016779999999999999,2.5892002135043883
0.00016789999999999999,2.5923409095349785
0.00016799999999999999,2.5955426080855375
0.00016809999999999999,2.5988022291615258
0.0001682,2.6021169078358404
0.0001683,2.6054839791104758
0.0001684,2.608900964045993
0.0001685,2.6123655564166817
0.00016860000000000001,2.6158756109038799
0.00016869999999999998,2.6194123268770908
0.00016879999999999998,2.6228726142368179
0.00016889999999999999,2.6262786367457545
0.00016899999999999999,2.6296335158265203
0.00016909999999999999,2.6329401539959614
0.00016919999999999999,2.6362012503429524
0.0001693,2.6394193147964131
0.0001694,2.6425966812072166
0.0001695,2.6457355198857231
0.0001696,2.6488378490091029
0.0001697,2.6519055452341784
0.00016979999999999998,2.6549403536130294
0.00016989999999999998,2.6579438968732405
0.00016999999999999999,2.6609176840123752
0.00017009999999999999,2.6638631181711117
0.00017019999999999999,2.6667815041384828
0.00017029999999999999,2.6696740552171736
0.00017039999999999999,2.6725418995810002
0.0001705,2.6753860863922547
0.0001706,2.6782075911860823
0.0001707,2.6810073210941243
0.0001708,2.6837861196419421
0.00017089999999999998,2.6865447712261701
0.00017099999999999998,2.6892840052508276
0.00017109999999999998,2.6920044998842463
0.00017119999999999999,2.694706885824337
0.00017129999999999999,2.6973917494989252
0.00017139999999999999,2.7001283936194467
0.00017149999999999999,2.7029611394744406
0.0001716,2.7058705993999781
0.0001717,2.7088525997335013
0.0001718,2.7119032586790368
0.0001719,2.7150189656120078
0.00017199999999999998,2.7181963619955707
0.00017209999999999998,2.7214323239827598
0.00017219999999999998,2.7247239458219408
0.00017229999999999999,2.7280685245076262
0.00017239999999999999,2.7314635456420517
0.00017249999999999999,2.7349066703044103
0.00017259999999999999,2.738395722580679
0.0001727,2.7419116361428042
0.0001728,2.7453498655789645
0.0001729,2.7487328881860531
0.000173,2.7520638699053204
0.00017309999999999998,2.7553457547534599
0.00017319999999999998,2.7585812803729119
0.00017329999999999998,2.7617729925124013
0.00017339999999999999,2.7649232585238468
0.00017349999999999999,2.7680342797510247
0.00017359999999999999,2.7711081032416427
0.00017369999999999999,2.7741466326021316
0.0001738,2.7771516379184433
0.0001739,2.7801247652490289
0.000174,2.783067545275101
0.0001741,2.7859814013056137
0.00017419999999999998,2.7888676569210213
0.00017429999999999998,2.791727542979725
0.00017439999999999998,2.7945622039699027
0.00017449999999999999,2.7973727041856709
0.00017459999999999999,2.800160033330759
0.00017469999999999999,2.8029251116833298
0.00017479999999999999,2.8056687950435202
0.0001749,2.8083918792228051
0.000175,2.8110951042423133
0.0001751,2.8137791582428049
0.0001752,2.8164446811548047
0.00017530000000000001,2.8190922680450909
0.00017539999999999998,2.8217921870491045
0.00017549999999999998,2.824589376404083
0.00017559999999999999,2.8274641781274559
0.00017569999999999999,2.8304123603293285
0.00017579999999999999,2.8334299868894566
0.00017589999999999999,2.8365133966609899
0.000176,2.8396591843579468
0.0001761,2.8428641824012622
0.0001762,2.8461254445073414
0.0001763,2.8494402298832635
0.00017640000000000001,2.8528059891578597
0.00017649999999999998,2.8562203506803066
0.00017659999999999998,2.859681108292691
0.00017669999999999999,2.8631689316516082
0.00017679999999999999,2.8665778293729747
0.00017689999999999999,2.8699305903011907
0.00017699999999999999,2.8732304246514468
0.0001771,2.876480317655155
0.0001772,2.8796830452783753
0.0001773,2.8828411889656835
0.0001774,2.8859571492337097
0.0001775,2.889033158327603
0.00017759999999999998,2.8920712920231226
0.00017769999999999998,2.8950734806764706
0.00017779999999999998,2.8980415192909788
0.00017789999999999999,2.9009770771177692
0.00017799999999999999,2.9038817063579128
0.00017809999999999999,2.9067568504684993
0.00017819999999999999,2.9096038517005263
0.0001783,2.9124239583009812
0.0001784,2.9152183309851498
0.0001785,2.9179880491353312
0.0001786,2.9207341165083354
0.00017869999999999998,2.9234574664954995
0.00017879999999999998,2.9261589671358452
0.00017889999999999998,2.9288394255379315
0.00017899999999999999,2.9314995923797116
0.00017909999999999999,2.934140165662487
0.00017919999999999999,2.9367617944981865
0.00017929999999999999,2.9393650825479183
0.0001794,2.942021257184031
0.0001795,2.9447758696487494
0.0001796,2.9476089935262362
0.0001797,2.9505163389157008
0.00017979999999999998,2.953493915795129
0.00017989999999999998,2.9565380129404604
0.00017999999999999998,2.9596451784586231
0.00018009999999999999,2.9628122014747875
0.00018019999999999999,2.9660360952908702
0.00018029999999999999,2.9693140818441628
0.00018039999999999999,2.9726435768250377
0.0001805,2.9760221761845838
0.0001806,2.979447643536103
0.0001807,2.9829003863367274
0.0001808,2.986272976554651
0.00018089999999999998,2.9895885125588841
0.00018099999999999998,2.9928502485683226
0.00018109999999999998,2.9960612107962357
0.00018119999999999999,2.999224213314684
0.00018129999999999999,3.0023418730105362
0.00018139999999999999,3.0054166233719157
0.00018149999999999999,3.0084507273674084
0.0001816,3.0114462894146681
0.0001817,3.0144052663744891
0.0001818,3.0173294780059141
0.0001819,3.0202206166256818
0.00018199999999999998,3.0230802559088228
0.00018209999999999998,3.0259098592375637
0.00018219999999999998,3.0287107874849339
0.00018229999999999999,3.0314843061915968
0.00018239999999999999,3.034231592229844
0.00018249999999999999,3.0369537399756128
0.00018259999999999999,3.0396517671667667
0.0001827,3.0423266202347965
0.0001828,3.0449791793201473
0.0001829,3.0476102629033814
0.000183,3.0502206321699394
0.00018309999999999998,3.0528109949340565
0.00018319999999999998,3.0553820094881878
0.00018329999999999998,3.0579342880234619
0.00018339999999999999,3.0605400110873484
0.00018349999999999999,3.0632453390190588
0.00018359999999999999,3.066030078573323
0.00018369999999999999,3.0688898823479107
0.0001838,3.0718207068352292
0.0001839,3.0748187910676137
0.000184,3.0778806367574174
0.0001841,3.0810029900578293
0.00018420000000000001,3.084182824297566
0.00018429999999999998,3.0874173240568483
0.00018439999999999998,3.0907038705104841
0.00018449999999999999,3.0940400274048687
0.00018459999999999999,3.0974235283520333
0.00018469999999999999,3.1008345203280649
0.00018479999999999999,3.1041641477543744
0.00018489999999999999,3.1074358165806526
0.000185,3.1106528247914929
0.0001851,3.1138182392505098
0.0001852,3.1169349119484817
0.0001853,3.1200054950181975
0.00018539999999999998,3.1230324547196879
0.00018549999999999998,3.1260180845557382
0.00018559999999999998,3.1289645173299379
0.00018569999999999999,3.131873736390002
0.00018579999999999999,3.1347475861117111
0.00018589999999999999,3.1375877816714604
0.00018599999999999999,3.1403959180744203
0.0001861,3.1431734785939049
0.0001862,3.1459218425529816
0.0001863,3.1486422927735007
0.0001864,3.1513360220778246
0.00018649999999999998,3.1540041398414891
0.00018659999999999998,3.1566476776802888
0.00018669999999999998,3.1592675950077145
0.00018679999999999999,3.1618647840020437
0.00018689999999999999,3.1644400744229517
0.00018699999999999999,3.166994237930989
0.00018709999999999999,3.1695279921236699
0.0001872,3.1720420044106405
0.0001873,3.1745368954824711
0.0001874,3.1770857930221532
0.0001875,3.1797354626497287
0.00018759999999999998,3.1824654460055801
0.00018769999999999998,3.1852713385948661
0.00018779999999999998,3.188149043623556
0.00018789999999999999,3.1910947506520513
0.00018799999999999999,3.1941049155971588
0.00018809999999999999,3.1971762418216016
0.00018819999999999999,3.2003056628315756
0.0001883,3.2034903263442804
0.0001884,3.2067275789950047
0.0001885,3.2100149526287978
0.0001886,3.213350151303322
0.00018869999999999998,3.2167130628906713
0.00018879999999999998,3.2199934132848038
0.00018889999999999998,3.2232149141409647
0.00018899999999999999,3.2263809069171776
0.00018909999999999999,3.2294944989249381
0.00018919999999999999,3.2325585798100769
0.00018929999999999999,3.2355758367525209
0.0001894,3.238548768649999
0.0001895,3.2414796993522166
0.0001896,3.2443707897979124
0.0001897,3.247224049699911
0.00018979999999999998,3.2500413479108525
0.00018989999999999998,3.2528244223780187
0.00018999999999999998,3.2555748892873559
0.00019009999999999999,3.2582942516592244
0.00019019999999999999,3.260983907231636
0.00019029999999999999,3.2636451559288346
0.00019039999999999999,3.2662792064896622
0.0001905,3.2688871831272519
0.0001906,3.2714701313557657
0.0001907,3.2740290234398755
0.0001908,3.2765647635789827
0.00019089999999999998,3.2790781927354278
0.00019099999999999998,3.2815700929799574
0.00019109999999999998,3.2840411916615206
0.00019119999999999999,3.2864921652458641
0.00019129999999999999,3.2889236428436521
0.00019139999999999999,3.2914096934216857
0.00019149999999999999,3.293997684008509
0.0001916,3.2966668928962375
0.0001917,3.2994128587461686
0.0001918,3.302231432006423
0.0001919,3.3051187531553103
0.000192,3.3080712322586385
0.00019209999999999998,3.3110855302875257
0.00019219999999999998,3.3141585413489962
0.00019229999999999999,3.3172873763429149
0.00019239999999999999,3.3204693478594871
0.00019249999999999999,3.323701955889995
0.00019259999999999999,3.3269828750291643
0.00019269999999999999,3.3302917358416044
0.0001928,3.333516854576505
0.0001929,3.3366822466613919
0.000193,3.3397912967535746
0.0001931,3.342847152429163
0.00019319999999999998,3.3458527407149852
0.00019329999999999998,3.3488107836288568
0.00019339999999999998,3.3517238124818287
0.00019349999999999999,3.3545941812499018
0.00019359999999999999,3.3574240790559067
0.00019369999999999999,3.3602155416763053
0.00019379999999999999,3.3629704622665972
0.0001939,3.3656906014481711
0.000194,3.3683775964398883
0.0001941,3.3710329699619437
0.0001942,3.3736581380310842
0.00019429999999999998,3.3762544174961491
0.00019439999999999998,3.3788230330873761
0.00019449999999999998,3.3813651237388305
0.00019459999999999999,3.3838817487203681
0.00019469999999999999,3.3863738930777827
0.00019479999999999999,3.3888424729915618
0.00019489999999999999,3.391288340543801
0.000195,3.3937122881857351
0.0001951,3.3961150529407615
0.0001952,3.3984973203092084
0.0001953,3.400859727864332
0.00019539999999999998,3.4032772798279383
0.00019549999999999998,3.4057979410231813
0.00019559999999999998,3.4084007280260042
0.00019569999999999999,3.4110811229301579
0.00019579999999999999,3.4138349238145431
0.00019589999999999999,3.4166582223329338
0.00019599999999999999,3.4195473832721235
0.0001961,3.422499025351271
0.0001962,3.4255100033356372
0.0001963,3.4285773917512787
0.0001964,3.4316984693345365
0.00019649999999999998,3.4348707045167872
0.00019659999999999998,3.4380917423413964
0.00019669999999999998,3.4413409579993743
0.00019679999999999999,3.4445052667006513
0.00019689999999999999,3.4476089857509105
0.00019699999999999999,3.4506555428224748
0.00019709999999999999,3.4536481254483218
0.0001972,3.456589697876391
0.0001973,3.4594830167097887
0.0001974,3.4623306454818121
0.0001975,3.4651349681919066
0.00019759999999999998,3.4678982018436324
0.00019769999999999998,3.4706224081827028
0.00019779999999999998,3.4733095045658775
0.00019789999999999999,3.475961274117382
0.00019799999999999999,3.4785793751057836
0.00019809999999999999,3.4811653496754635
0.00019819999999999999,3.4837206320208258
0.0001983,3.4862465559514533
0.0001984,3.4887443619683913
0.0001985,3.4912152036662079
0.0001986,3.4936601539199015
0.00019869999999999998,3.4960802106792102
0.00019879999999999998,3.4984763019329885
0.00019889999999999998,3.5008492908261721
0.00019899999999999999,3.503199980170455
0.00019909999999999999,3.5055291165862448
0.00019919999999999999,3.5078373946010455
0.00019929999999999999,3.5101254600941321
0.0001994,3.5124692468860768
0.0001995,3.5149173138406793
0.0001996,3.5174484173974627
0.0001997,3.5200579836776766
0.00019979999999999998,3.5227417585893339
0.00019989999999999998,3.5254957852610276
0.00019999999999999998,3.5283163834571178
0.00020009999999999998,3.5312001298836098
0.00020019999999999999,3.5341438405055023
0.00020029999999999999,3.5371445534590604
0.00020039999999999999,3.5401995136154039
0.00020049999999999999,3.5433061583209327
0.0002006,3.5464621035558048
0.0002007,3.549646470188049
0.0002008,3.5527447812669459
0.0002009,3.55578165414388
0.00020099999999999998,3.55876055917471
0.00020109999999999998,3.5616847237152776
0.00020119999999999998,3.5645571489011858
0.00020129999999999999,3.5673806258019716
0.00020139999999999999,3.5701577499722301
0.00020149999999999999,3.5728909351926461
0.00020159999999999999,3.5755824262686224
0.0002017,3.5782343107491017
0.0002018,3.5808485300264792
0.0002019,3.583426889603968
0.000202,3.5859710685725505
0.00020209999999999998,3.5884826285220148
0.00020219999999999998,3.5909630217325619
0.00020229999999999998,3.5934135988175768
0.00020239999999999999,3.595835615938622
0.00020249999999999999,3.5982302413191731
0.00020259999999999999,3.6005985615089946
0.00020269999999999999,3.6029415869841523
0.0002028,3.6052602576853312
0.0002029,3.6075554477360421
0.000203,3.6098279702305631
0.0002031,3.6120785813218115
0.00020319999999999998,3.6143079844351718
0.00020329999999999998,3.6165168338622298
0.00020339999999999998,3.6187819872680906
0.00020349999999999999,3.6211525939413138
0.00020359999999999999,3.6236071518184998
0.00020369999999999999,3.6261410313087974
0.00020379999999999999,3.6287499263755727
0.0002039,3.6314298322528371
0.000204,3.63417702368384
0.0002041,3.6369880358998437
0.0002042,3.6398596459633832
0.00020429999999999998,3.6427888559677331
0.00020439999999999998,3.6457728775946125
0.00020449999999999998,3.6488091168372279
0.00020459999999999999,3.6518951607296413
0.00020469999999999999,3.6550098777504565
0.00020479999999999999,3.6580374070549611
0.00020489999999999999,3.6610026642465949
0.000205,3.663909162144888
0.0002051,3.666760167544056
0.0002052,3.6695587184524512
0.0002053,3.6723076400949721
0.00020539999999999998,3.6750095598876902
0.00020549999999999998,3.6776669212554558
0.00020559999999999998,3.680281996524791
0.00020569999999999999,3.6828568989852015
0.00020579999999999999,3.6853935939063924
0.00020589999999999999,3.6878939090726419
0.00020599999999999999,3.6903595442977752
0.0002061,3.6927920804474299
0.0002062,3.6951929877640755
0.0002063,3.6975636336294855
0.0002064,3.6999052897412232
0.00020649999999999998,3.7022191388921133
0.00020659999999999998,3.7045062811335163
0.00020669999999999998,3.7067677396184862
0.00020679999999999999,3.7090044659705401
0.00020689999999999999,3.7112173452736585
0.00020699999999999999,3.7134072008151944
0.00020709999999999999,3.7155747983372658
0.00020719999999999999,3.7177208501331456
0.0002073,3.7198460187557147
0.0002074,3.7220280801553574
0.0002075,3.7243167704663787
0.00020759999999999998,3.7266903307251917
0.00020769999999999998,3.7291440758805883
0.00020779999999999998,3.7316736486981368
0.00020789999999999998,3.7342749960867323
0.00020799999999999999,3.7369443485911238
0.00020809999999999999,3.73967819992165
0.00020819999999999999,3.7424732888074712
0.00020829999999999999,3.7453265815465118
0.0002084,3.7482352563661103
0.0002085,3.7511966884165955
0.0002086,3.7542084358589385
0.00020869999999999998,3.7572491163134525
0.00020879999999999998,3.7602014935631924
0.00020889999999999998,3.7630907796061361
0.00020899999999999998,3.7659205294919502
0.00020909999999999999,3.7686940492077992
0.00020919999999999999,3.7714144133523688
0.00020929999999999999,3.7740844812016814
0.00020939999999999999,3.7767069117800864
0.0002095,3.7792841780166695
0.0002096,3.7818185796161945
0.0002097,3.7843122554134014
0.0002098,3.786767194486246
0.00020989999999999998,3.789185246688564
0.00020999999999999998,3.791568132440426
0.00021009999999999998,3.7939174517944694
0.00021019999999999999,3.796234692903949
0.00021029999999999999,3.7985212397550074
0.00021039999999999999,3.8007783795942145
0.00021049999999999999,3.8030073095901415
0.0002106,3.8052091432798014
0.0002107,3.8073849163606899
0.0002108,3.8095355921141287
0.0002109,3.8116620665417877
0.00021099999999999998,3.8137651730901596
0.00021109999999999998,3.8158456869870441
0.00021119999999999998,3.8179043293279498
0.00021129999999999999,3.819941770930245
0.00021139999999999999,3.8220367004994573
0.00021149999999999999,3.8242394374609923
0.00021159999999999999,3.8265279675110131
0.0002117,3.8288975507244212
0.0002118,3.8313437782971498
0.0002119,3.8338625500303483
0.000212,3.8364500519902243
0.00021209999999999998,3.8391027366334369
0.00021219999999999998,3.8418173045701618
0.00021229999999999998,3.8445906865938837
0.00021239999999999999,3.8474200278346218
0.00021249999999999999,3.8503026726728438
0.00021259999999999999,3.8532361508260315
0.00021269999999999999,3.8561988302450105
0.0002128,3.8590721076449648
0.0002129,3.86188148966838
0.000213,3.8646305732973194
0.0002131,3.8673227036511086
0.00021319999999999998,3.8699609915972597
0.00021329999999999998,3.8725483302196908
0.00021339999999999998,3.8750874100078714
0.00021349999999999999,3.8775807331841814
0.00021359999999999999,3.88003062675577
0.00021369999999999999,3.8824392549046802
0.00021379999999999999,3.8848086303461415
0.0002139,3.8871406249208933
0.000214,3.8894369795549788
0.0002141,3.8916993134010256
0.0002142,3.893929132273668
0.00021429999999999998,3.8961278368073566
0.00021439999999999998,3.8982967295885236
0.00021449999999999998,3.9004370222204083
0.00021459999999999998,3.9025498415754596
0.00021469999999999999,3.9046362358189781
0.00021479999999999999,3.9066971799036829
0.00021489999999999999,3.9087335806266332
0.00021499999999999999,3.9107462815242502
0.0002151,3.9127360672412141
0.0002152,3.9147036676926823
0.0002153,3.9166497618711515
0.00021539999999999998,3.9186539457990803
0.00021549999999999998,3.9207671187936537
0.00021559999999999998,3.922967012655981
0.00021569999999999998,3.9252488327497153
0.00021579999999999999,3.9276081195658743
0.00021589999999999999,3.9300407254126624
0.00021599999999999999,3.932542792405906
0.00021609999999999999,3.9351107324159882
0.0002162,3.937741207767337
0.0002163,3.9404311139955035
0.0002164,3.9431775633181028
0.00021649999999999998,3.9459778696474115
0.00021659999999999998,3.9488295341963147
0.00021669999999999998,3.9517106769713313
0.00021679999999999998,3.9545013356645597
0.00021689999999999999,3.9572273098138329
0.00021699999999999999,3.9598922380903132
0.00021709999999999999,3.9624995044708937
0.00021719999999999999,3.9650522558982031
0.0002173,3.9675534191383832
0.0002174,3.9700057159217241
0.0002175,3.972411677569645
0.00021759999999999998,3.9747736582588278
0.00021769999999999998,3.9770938473784492
0.00021779999999999998,3.9793742811170567
0.00021789999999999998,3.981616853223847
0.00021799999999999999,3.9838233249559512
0.00021809999999999999,3.9859953343946577
0.00021819999999999999,3.9881344051372301
0.00021829999999999999,3.9902419541670309
0.0002184,3.9923192994294281
0.0002185,3.9943676668153252
0.0002186,3.9963881964992876
0.0002187,3.998381949047972
0.00021879999999999998,4.0003499109105043
0.00021889999999999998,4.0022929997414307
0.00021899999999999998,4.0042120691085588
0.00021909999999999999,4.0061079130059376
0.00021919999999999999,4.0079812700698669
0.00021929999999999999,4.0098328274587542
0.00021939999999999999,4.0117430831711074
0.0002195,4.0137635129472713
0.0002196,4.0158715962817446
0.0002197,4.0180624840781309
0.0002198,4.0203316664347879
0.00021989999999999998,4.0226749485788869
0.00021999999999999998,4.0250884290210243
0.00022009999999999998,4.0275684788029587
0.00022019999999999999,4.0301117225830954
0.00022029999999999999,4.0327150207353837
0.00022039999999999999,4.0353754529232582
0.00022049999999999999,4.0380903025611685
0.0002206,4.0408570426957056
0.0002207,4.0436535466931733
0.0002208,4.0463585012779681
0.0002209,4.0489979971852499
0.00022099999999999998,4.0515757145447528
0.00022109999999999998,4.054095075899582
0.00022119999999999998,4.0565592641430595
0.00022129999999999999,4.0589712393800861
0.00022139999999999999,4.0613337545665216
0.00022149999999999999,4.0636493699471519
0.00022159999999999999,4.0659204665887305
0.00022169999999999999,4.0681492589999024
0.0002218,4.070337806739861
0.0002219,4.072488025300359
0.000222,4.0746016962102551
0.00022209999999999998,4.0766804763778506
0.00022219999999999998,4.0787259069024637
0.00022229999999999998,4.0807394212301142
0.00022239999999999998,4.0827223525096938
0.00022249999999999999,4.0846759407971271
0.00022259999999999999,4.0866013395454104
0.00022269999999999999,4.0884996215813967
0.00022279999999999999,4.0903717849296513
0.0002229,4.0922187578915175
0.000223,4.0940414040348845
0.0002231,4.0958405266885132
0.00022319999999999998,4.0976168731972393
0.00022329999999999998,4.0993711387460605
0.00022339999999999998,4.1011847181224281
0.00022349999999999998,4.1031096601324393
0.00022359999999999999,4.1051231933681347
0.00022369999999999999,4.1072204147647939
0.00022379999999999999,4.1093967640638169
0.00022389999999999999,4.1116479998622664
0.000224,4.1139701771417805
0.0002241,4.1163596266625957
0.0002242,4.1188129355122198
0.00022429999999999998,4.1213269291466474
0.00022439999999999998,4.1238986545809979
0.00022449999999999998,4.1265253652089324
0.00022459999999999998,4.1292045059325089
0.00022469999999999999,4.1319137051413088
0.00022479999999999999,4.1345303062547254
0.00022489999999999999,4.1370806895156846
0.00022499999999999999,4.1395685763227714
0.0002251,4.1419974275840374
0.0002252,4.1443704618587027
0.0002253,4.1466906725336194
0.00022539999999999998,4.1489608434322154
0.00022549999999999998,4.1511835636055556
0.00022559999999999998,4.1533612409185263
0.00022569999999999998,4.1554961148381535
0.00022579999999999999,4.1575902681227896
0.00022589999999999999,4.1596456379116802
0.00022599999999999999,4.1616640258555373
0.00022609999999999999,4.163647107631002
0.0002262,4.1655964417983578
0.0002263,4.1675134780112799
0.0002264,4.169399564597656
0.0002265,4.1712559557405609
0.00022659999999999998,4.1730838180172105
0.00022669999999999998,4.1748842365711845
0.00022679999999999998,4.176658220773259
0.00022689999999999999,4.1784067096267785
0.00022699999999999999,4.1801305766278913
0.00022709999999999999,4.1818306343563654
0.00022719999999999999,4.1835076387733521
0.0002273,4.185162293216842
0.0002274,4.186876883911534
0.0002275,4.1887040294628735
0.0002276,4.1906207090417906
0.00022769999999999998,4.1926219659091437
0.00022779999999999998,4.1947031897847076
0.00022789999999999998,4.1968600928241564
0.00022799999999999999,4.1990886868555064
0.00022809999999999999,4.2013852624873822
0.00022819999999999999,4.2037463694244526
0.00022829999999999999,4.2061687982978135
0.0002284,4.2086495641041495
0.0002285,4.2111858901589141
0.0002286,4.213775193408499
0.0002287,4.2163948585129143
0.00022879999999999998,4.2189208934465867
0.00022889999999999998,4.2213799662930809
0.00022899999999999998,4.223775839423535
0.00022909999999999999,4.2261120119077287
0.00022919999999999999,4.2283917378774278
0.00022929999999999999,4.2306180436380805
0.00022939999999999999,4.2327937438157628
0.00022949999999999999,4.2349214560735238
0.0002296,4.2370036149386401
0.0002297,4.2390424846529298
0.0002298,4.2410401710642089
0.00022989999999999998,4.2429986328090123
0.00022999999999999998,4.2449196915627354
0.00023009999999999998,4.2468050416473115
0.00023019999999999998,4.2486562589938508
0.00023029999999999999,4.2504748093753193
0.00023039999999999999,4.2522620562479378
0.00023049999999999999,4.2540192677765649
0.00023059999999999999,4.2557476236325282
0.0002307,4.2574482211479241
0.0002308,4.2591220810753532
0.0002309,4.2607701529911299
0.00023099999999999998,4.2623933202449233
0.00023109999999999998,4.2639924046516047
0.00023119999999999998,4.2655681707766773
0.00023129999999999998,4.26712132992792
0.00023139999999999999,4.2687350547877134
0.00023149999999999999,4.2704625305126553
0.00023159999999999999,4.272280488264407
0.00023169999999999999,4.2741839178255132
0.0002318,4.2761681593017649
0.0002319,4.2782288787417189
0.000232,4.280362044931608
0.00023209999999999998,4.2825639085560914
0.00023219999999999998,4.2848309821987831
0.00023229999999999998,4.287160022131947
0.00023239999999999998,4.2895480111136717
0.00023249999999999999,4.2919921424559027
0.00023259999999999999,4.2944898055622476
0.00023269999999999999,4.2970181428461407
0.00023279999999999999,4.2994518342993988
0.0002329,4.3018178342294133
0.000233,4.3041199457690711
0.0002331,4.306361705916939
0.00023319999999999998,4.3085464040474717
0.00023329999999999998,4.3106770994027821
0.00023339999999999998,4.3127566371317334
0.00023349999999999998,4.3147876633704136
0.00023359999999999999,4.316772639099983
0.00023369999999999999,4.3187138532649865
0.00023379999999999999,4.3206134346610208
0.00023389999999999999,4.3224733632700394
0.000234,4.3242954806867377
0.0002341,4.326081499759395
0.0002342,4.3278330137001912
0.00023429999999999998,4.3295515043602633
0.00023439999999999998,4.3312383501333818
0.00023449999999999998,4.3328948331835004
0.00023459999999999998,4.3345221461694612
0.00023469999999999999,4.3361213985264966
0.00023479999999999999,4.3376936222951779
0.00023489999999999999,4.3392397776016756
0.00023499999999999999,4.3407607576210232
0.0002351,4.3422573932897635
0.0002352,4.3437304577276228
0.0002353,4.345180670231275
0.0002354,4.3466920848767066
0.00023549999999999998,4.3483184501337533
0.00023559999999999998,4.3500362506203816
0.00023569999999999998,4.3518404229912697
0.00023579999999999999,4.3537262579843254
0.00023589999999999999,4.3556893757186605
0.00023599999999999999,4.3577257022147808
0.00023609999999999999,4.3598314484181442
0.0002362,4.3620030901716955
0.0002363,4.3642373492999527
0.0002364,4.3665311765387829
0.0002365,4.3688817359318834
0.00023659999999999998,4.3712863889583966
0.00023669999999999998,4.3737220371321301
0.00023679999999999998,4.3760620401715107
0.00023689999999999998,4.3783336368873238
0.00023699999999999999,4.3805406709592329
0.00023709999999999999,4.3826867170363277
0.00023719999999999999,4.3847750996515131
0.00023729999999999999,4.3868089106585408
0.0002374,4.3887910256318952
0.0002375,4.390724118990164
0.0002376,4.3926106780823533
0.00023769999999999998,4.3944530163295532
0.00023779999999999998,4.3962532853868055
0.00023789999999999998,4.3980134864739533
0.00023799999999999998,4.3997354809469087
0.00023809999999999999,4.4014210001212453
0.00023819999999999999,4.4030716543109509
0.00023829999999999999,4.404688941390372
0.00023839999999999999,4.4062742546805707
0.0002385,4.4078288901763782
0.0002386,4.4093540534668652
0.0002387,4.4108508660341288
0.00023879999999999998,4.4123203711748173
0.00023889999999999998,4.413763539416979
0.00023899999999999998,4.415181273740906
0.00023909999999999998,4.4165744141905172
0.00023919999999999999,4.4179437423504888
0.00023929999999999999,4.4192899854356593
0.00023939999999999999,4.4206980740421438
0.00023949999999999999,4.4222223167585595
0.0002396,4.4238389530804003
0.0002397,4.42554286678621
0.0002398,4.4273292995721905
0.00023989999999999998,4.4291938257921002
0.00023999999999999998,4.4311323291102243
0.00024009999999999998,4.4331409808960682
0.00024019999999999998,4.4352162203003367
0.00024029999999999999,4.4373547350495866
0.00024039999999999999,4.4395534441952833
0.00024049999999999999,4.4418094821499716
0.00024059999999999999,4.4441201829810861
0.0002407,4.4464622087438936
0.0002408,4.4487076059311104
0.0002409,4.4508838964064141
0.00024099999999999998,4.4529949641556223
0.00024109999999999998,4.4550444213297569
0.00024119999999999998,4.4570356273346299
0.00024129999999999998,4.4589717065382599
0.00024139999999999999,4.4608555647426895
0.00024149999999999999,4.4626899044754138
0.00024159999999999999,4.4644772392896579
0.00024169999999999999,4.4662199069448123
0.0002418,4.4679200818382974
0.0002419,4.4695797862863884
0.000242,4.4712009013462648
0.00024209999999999998,4.472785176637081
0.00024219999999999998,4.4743342395469163
0.00024229999999999998,4.4758496038555018
0.00024239999999999998,4.4773326776401197
0.00024249999999999999,4.4787847707123172
0.00024259999999999999,4.4802071015146145
0.00024269999999999999,4.4816008034949322
0.00024279999999999999,4.482966931120834
0.0002429,4.4843064653518487
0.000243,4.4856203188223125
0.0002431,4.4869093406397242
0.0002432,4.4881743208317992
0.00024329999999999998,4.4894159944933172
0.00024339999999999998,4.4907201638501331
0.00024349999999999998,4.4921416946220303
0.00024359999999999999,4.4936565823535988
